Pred_Expl,Expl_1,Expl_2,Expl_3
the judges can be either at the front of the actors or the judges can.,the athlete recommended the judges.,,
the actor is the doctor.,the actor advised the authors.,,
the judges are the judges.,the students recommended the judge.,,
the manager stopped the student.,the manager stopped the student.,,
the doctor is a doctor.,the student contacted the manager.,,
the lawyers could be near the lawyers.,the lawyers recognized the banker.,,
the artist is a rephrasing of the sculptor.,the senator contacted the artist.,,
the secretary called the secretary is the same as the secretary called the judges.,the judges called the secretary.,,
the author encouraging the tourist is the same as the author encouraging the tourist.,the tourist encouraged the authors.,,
the judge and the sculptor are both the subjects of the sentence.,the judge mentioned the senators.,,
the professor is not the same as the lawyers.,the professor introduced the lawyers.,,
the scientists are the scientists.,the bankers encouraged the scientists.,,
the artist contact the artist is the same as the artist contact the judge.,the senators contacted the artist.,,
the judges cannot avoid the judge if the judges avoid the judges.,the judge avoided the authors.,,
the professor admires the author is the same as the author admired the professor.,the professor admired the author.,,
the president is either near the president or the president.,the banker recommended the president.,,
the actors are not necessarily athletes.,the authors is not the athletes and the actors is not the authors.,,
the professors are near the bankers.,the professors contacted the bankers.,,
the tourist saw the student in front of the secretary.,the student is not the secretaries and the tourist is not the student.,,
the manager is a manager.,the secretary avoided the manager.,,
the golfer helped the doctor is a rephrasing of the lawyer helped the doctor.,the banker helped the senator.,,
the student thanking the artist is a rephrasing of the student thanking the student.,the student thanked the banker.,,
the doctors called the doctor is a rephrasing of the doctor called the artists.,the doctor is not the judges and the artists is not the doctor.,,
the manager is a person who called the president.,the manager called the bankers.,,
the bankers mentioned are the bankers.,the bankers mentioned the managers.,,
